from,to,auc_gap,ext_auc,int_auc,dt_score,dt_abs,dt_alignment,bn_score,bn_batch,bn_interaction,geodesic
PL083,PL085,-0.17933145009416207,0.7598870056497176,0.5805555555555555,-0.015555672646362081,0.015555672646362081,-0.0034533954610758456,0.24146098857747847,4.6368759803847235,1.1196246581351015,2.80108810993162
PL083,PL086,0.15416666666666662,0.4263888888888889,0.5805555555555555,1.0317030922460593,1.0317030922460593,0.11210802219826727,0.14973090472110825,9.495006190390567,1.421695867219853,2.631584840720203
PL083,PL087,0.043055555555555625,0.5374999999999999,0.5805555555555555,-0.30291497020620073,0.30291497020620073,-0.06316970976112427,0.33183808569462864,4.9872849197627485,1.654971080588092,2.684597032375047
PL083,PL088,0.16249999999999992,0.41805555555555557,0.5805555555555555,-0.575828204630144,0.575828204630144,-0.06505032421231809,0.16697645101691486,9.283338343832687,1.5500988902425932,2.9053062323899264
PL083,PL089,-0.04583333333333339,0.6263888888888889,0.5805555555555555,0.2010480482368665,0.2010480482368665,0.04608043184108737,0.25272691315639045,4.491433873490036,1.1351062184934393,2.6925906287334644
PL083,PL090,0.07916666666666661,0.5013888888888889,0.5805555555555555,-1.22434986092021,1.22434986092021,-0.1325571293773994,0.14569330530014413,9.322220375540324,1.3581850992489664,2.732753977205722
PL083,PL091,-0.14963312368972748,0.730188679245283,0.5805555555555555,0.9152471151280595,0.9152471151280595,0.18211268297202826,0.2659956218590443,5.367351272845488,1.4276919395567345,2.567053912687947
PL083,PL092,-0.050000000000000044,0.6305555555555555,0.5805555555555555,0.010869940179438917,0.010869940179438917,0.0015139948401455949,0.21220907335127137,7.295263296490833,1.5481210640020733,2.8621923964752534
PL083,PL093,-0.0969954648526078,0.6775510204081633,0.5805555555555555,-0.419007775301172,0.419007775301172,-0.05894834722977758,0.2179462479945707,7.111800970757064,1.5499903380608657,3.151986472715578
PL084,PL079,0.10138888888888886,0.6013888888888889,0.7027777777777777,0.7591856995622885,0.7591856995622885,0.0645349142941922,0.1337042360467218,11.918906234231049,1.593608252560506,2.9765754040662427
PL084,PL080,0.1513888888888889,0.5513888888888888,0.7027777777777777,-0.4797145219168958,0.4797145219168958,-0.07435170160831842,0.31092988795393894,6.823166722820949,2.1215264646180736,3.24077501789335
PL084,PL081,0.007862523540489663,0.6949152542372881,0.7027777777777777,0.9044848865766608,0.9044848865766608,0.08357420914875931,0.1478965754982168,10.877191571267817,1.608699384428726,3.2019816734225026
PL084,PL082,0.07916666666666661,0.6236111111111111,0.7027777777777777,1.1866152832139627,1.1866152832139627,0.17534439793293174,0.2416156149869094,7.088025861023191,1.712577727454478,3.0184708383518517
PL084,PL083,0.1958333333333333,0.5069444444444444,0.7027777777777777,-0.32467799527006225,0.32467799527006225,-0.03249271813086451,0.19991684381862534,10.262548557881143,2.051656317227183,2.864307776348121
PL084,PL085,0.08554613935969857,0.6172316384180792,0.7027777777777777,-1.8204966455992482,1.8204966455992482,-0.17105688382843154,0.17148914563465287,10.749273080925601,1.8433836568416757,3.120105184172884
PL084,PL086,0.13749999999999996,0.5652777777777778,0.7027777777777777,-1.0876313235673567,1.0876313235673567,-0.18162716972043128,0.2738518904629072,6.077309166025935,1.6642826040440302,2.991676187216348
PL084,PL087,0.11944444444444435,0.5833333333333334,0.7027777777777777,1.3892163511920679,1.3892163511920679,0.1362828419642983,0.11959600776470296,10.280889289680394,1.2295533153167875,3.0385374691592664
PL084,PL088,0.17499999999999982,0.5277777777777779,0.7027777777777777,0.5056074311843252,0.5056074311843252,0.09620634654128209,0.31042504612426236,5.303926316354792,1.6464715713944358,3.2336599733433498
PL084,PL089,0.25833333333333325,0.4444444444444445,0.7027777777777777,1.5599244797429501,1.5599244797429501,0.14767531106118656,0.17888302246627588,10.701603771768466,1.9143352279306203,3.153618881894327
PL084,PL090,-0.04861111111111105,0.7513888888888888,0.7027777777777777,0.632800823743995,0.632800823743995,0.09969513870846128,0.2610626260712871,6.728891436626966,1.7566620689946923,2.912601714699852
PL084,PL091,0.12919287211740038,0.5735849056603773,0.7027777777777777,-0.3380637998081996,0.3380637998081996,-0.03177642087437936,0.17698348023142177,10.830710329220468,1.916856807444023,2.850410122678353
PL084,PL092,-0.03750000000000009,0.7402777777777778,0.7027777777777777,-0.3085697130799992,0.3085697130799992,-0.03809081191451807,0.21355886581086095,8.318416984044205,1.7764716964544967,3.042998859133539
PL084,PL093,0.14359410430838992,0.5591836734693878,0.7027777777777777,-0.14525702395087886,0.14525702395087886,-0.01828806017013698,0.27138224613477113,8.020600369018283,2.176648543493827,3.01639518525648
PL085,PL079,-0.01477272727272727,0.4625,0.44772727272727275,0.08907254770421938,0.08907254770421938,0.01631500515914704,0.23593558274385654,5.862388708628729,1.3831460962415598,3.0196832671066267
PL085,PL080,-0.050883838383838365,0.4986111111111111,0.44772727272727275,0.48819483086283966,0.48819483086283966,0.05494663546418343,0.17108087608305717,8.781809884763067,1.502399728680288,3.086876624921181
PL085,PL081,0.10168207498715975,0.346045197740113,0.44772727272727275,-0.22747958882998667,0.22747958882998667,-0.056422309068047335,0.37869635166963633,4.523578228271294,1.7130625715389152,2.95392166960467
PL085,PL082,-0.06616161616161609,0.5138888888888888,0.44772727272727275,0.6313620296582328,0.6313620296582328,0.0572673437873471,0.13423131692678372,11.265524704293663,1.5121862169286884,3.113800969825729
PL085,PL083,-0.28421717171717165,0.7319444444444444,0.44772727272727275,-0.21318492196082667,0.21318492196082667,-0.04732754787312273,0.24146098857747847,4.6368759803847235,1.1196246581351015,2.801088109931619
PL085,PL084,-0.17032828282828283,0.6180555555555556,0.44772727272727275,1.8273298203081334,1.8273298203081334,0.17169894025582608,0.17148914563465287,10.749273080925601,1.8433836568416757,3.120105184172884
PL085,PL086,-0.07310606060606051,0.5208333333333333,0.44772727272727275,-0.3493022668526292,0.3493022668526292,-0.038548198096890744,0.1381928712524604,9.291125679702148,1.2839673348456457,3.0922007052776226
PL085,PL087,-0.18977272727272732,0.6375000000000001,0.44772727272727275,0.1700964113186555,0.1700964113186555,0.03805764659305485,0.3157904361409385,4.503801350994639,1.4222573929230609,3.0202712992311467
PL085,PL088,-0.24255050505050502,0.6902777777777778,0.44772727272727275,0.28026305184618394,0.28026305184618394,0.02996277173918087,0.12806307239119635,9.640842350191908,1.234635891804866,2.9114006061611537
PL085,PL089,-0.243939393939394,0.6916666666666668,0.44772727272727275,0.23673052065531416,0.23673052065531416,0.07739246422932733,0.3496022096661767,3.1846636710879874,1.1133654564563082,3.016474183594112
PL085,PL090,0.0588383838383838,0.38888888888888895,0.44772727272727275,-1.4360643342653985,1.4360643342653985,-0.15546703539753112,0.15573942002632044,9.282232625205747,1.4456095255990886,2.9917672792248458
PL085,PL091,-0.19944253859348193,0.6471698113207547,0.44772727272727275,-0.07846767082123082,0.07846767082123082,-0.017134122247660463,0.29401533776806066,4.793451746806127,1.4093483344123978,3.0100829265146465
PL085,PL092,-0.18005050505050502,0.6277777777777778,0.44772727272727275,-0.44103298562834187,0.44103298562834187,-0.060097356300357584,0.21038768398074614,7.557797467075989,1.5900675050938773,3.1334160892411296
PL085,PL093,-0.30737476808905373,0.7551020408163265,0.44772727272727275,0.27199672953502785,0.27199672953502785,0.03547992838579097,0.1980425577016659,7.817733026831596,1.5482438440627135,3.3111333334297965
PL086,PL079,-0.08749999999999997,0.4097222222222222,0.32222222222222224,0.8073070702268673,0.8073070702268673,0.07830576291864251,0.13007452951249826,10.662323939583304,1.3868967699512753,2.7180606956689646
PL086,PL080,-0.27499999999999997,0.5972222222222222,0.32222222222222224,-0.45610952970024177,0.45610952970024177,-0.08196473326181883,0.27001336329824654,5.572528759060582,1.504657232310422,3.1071147438098383
PL086,PL081,-0.2102636534839925,0.5324858757062148,0.32222222222222224,-0.12938313708021593,0.12938313708021593,-0.01376622085965817,0.14781769697017788,9.693593334471997,1.4328846420672656,3.0221832585223347
PL086,PL082,-0.3152777777777777,0.6375,0.32222222222222224,0.30248576212713174,0.30248576212713174,0.05265605412794165,0.19502728973184366,5.951047513412537,1.1606166676064698,2.7319998652435333
PL086,PL083,-0.15555555555555556,0.4777777777777778,0.32222222222222224,0.1639962253375658,0.1639962253375658,0.017820332815471497,0.14973090472110825,9.495006190390567,1.421695867219853,2.631584840720203
PL086,PL084,-0.3611111111111111,0.6833333333333333,0.32222222222222224,0.6972653997960843,0.6972653997960843,0.11643866663711883,0.2738518904629072,6.077309166025935,1.6642826040440302,2.991676187216348
PL086,PL085,-0.17212806026365346,0.4943502824858757,0.32222222222222224,1.095059256729256,1.095059256729256,0.12084823135156693,0.1381928712524604,9.291125679702148,1.2839673348456457,3.092200705277623
PL086,PL087,-0.2263888888888888,0.548611111111111,0.32222222222222224,-0.44281873839955516,0.44281873839955516,-0.04781669067048317,0.1569152250372602,9.462205491767225,1.4847641040896102,2.726421797703325
PL086,PL088,-0.17638888888888893,0.49861111111111117,0.32222222222222224,0.1805092160776209,0.1805092160776209,0.035265010987789426,0.26194629033339173,5.15664058297129,1.35076287129221,3.0859278823787872
PL086,PL089,-0.24999999999999994,0.5722222222222222,0.32222222222222224,-0.4304954642007691,0.4304954642007691,-0.04754513295800082,0.15148237056324465,9.31107188268032,1.4104632412733398,2.9384785615814475
PL086,PL090,-0.41250000000000003,0.7347222222222223,0.32222222222222224,-0.21307754627552244,0.21307754627552244,-0.04523112110719297,0.23783024874617037,4.7615168206869605,1.132432729873292,2.5679527573591403
PL086,PL091,-0.26268343815513634,0.5849056603773586,0.32222222222222224,0.10941672592520549,0.10941672592520549,0.011404449258020394,0.13912571105675992,9.872011881187742,1.373450672531166,2.972531319220174
PL086,PL092,-0.10416666666666669,0.42638888888888893,0.32222222222222224,-0.3020455193404531,0.3020455193404531,-0.04654878124560665,0.23717081784274432,6.780441884879375,1.6081229471722773,2.7902042206001094
PL086,PL093,-0.19614512471655327,0.5183673469387755,0.32222222222222224,-0.5515776094208005,0.5515776094208005,-0.08352312585890732,0.2355392950969995,6.81274746405225,1.6046697353569734,3.2159165640606524
PL087,PL079,-0.0888888888888888,0.7333333333333333,0.6444444444444445,-0.5596282555632324,0.5596282555632324,-0.08320994180280226,0.18815477404653444,6.8941342405764745,1.297164270282331,2.4853126213554155
PL087,PL080,0.22777777777777775,0.41666666666666674,0.6444444444444445,1.455743770495578,1.455743770495578,0.1581931984980243,0.20465495099167674,9.092324158866447,1.8607891551334559,2.9711967291013877
PL087,PL081,0.05687382297551791,0.5875706214689266,0.6444444444444445,0.1011952488141244,0.1011952488141244,0.01865775168534037,0.25886143853846705,5.708680124399739,1.4777571491583301,2.9987833178378667
PL087,PL082,0.30833333333333335,0.33611111111111114,0.6444444444444445,0.24432697895052652,0.24432697895052652,0.022071319854395116,0.1429741062630973,11.307858593803289,1.6167309761986526,2.6525273986837443
PL087,PL083,0.0805555555555556,0.5638888888888889,0.6444444444444445,-0.3090954583600992,0.3090954583600992,-0.06445858512637302,0.33183808569462864,4.9872849197627485,1.654971080588092,2.6845970323750463
PL087,PL084,0.019444444444444486,0.625,0.6444444444444445,0.9966664535323894,0.9966664535323894,0.09777349414388885,0.11959600776470296,10.280889289680394,1.2295533153167875,3.0385374691592664
PL087,PL085,-0.010922787193973549,0.655367231638418,0.6444444444444445,0.14237586991284046,0.14237586991284046,0.03185540775678525,0.3157904361409385,4.503801350994639,1.4222573929230609,3.0202712992311462
PL087,PL086,0.04583333333333339,0.5986111111111111,0.6444444444444445,-1.621883202410834,1.621883202410834,-0.17513506242672905,0.1569152250372602,9.462205491767225,1.4847641040896102,2.726421797703324
PL087,PL088,0.01388888888888895,0.6305555555555555,0.6444444444444445,1.107619259514911,1.107619259514911,0.12441041762735114,0.14282805636000473,9.205876688703375,1.314857474537522,2.867683131903974
PL087,PL089,0.043055555555555625,0.6013888888888889,0.6444444444444445,0.03188906690449521,0.03188906690449521,0.006811764231904685,0.3154844189247951,4.78283066778375,1.5089085540417617,2.6602159608050404
PL087,PL090,0.2069444444444445,0.4375,0.6444444444444445,2.3513510981793857,2.3513510981793857,0.25096634757418856,0.16577769407015147,9.42116522323191,1.5618190461614556,2.568556955702756
PL087,PL091,0.004821802935010555,0.6396226415094339,0.6444444444444445,0.29940781641307057,0.29940781641307057,0.07909427675288203,0.4108394318168145,3.8702401873808356,1.590047279578555,2.73965880303319
PL087,PL092,-0.015277777777777724,0.6597222222222222,0.6444444444444445,-0.09288966232246584,0.09288966232246584,-0.012561043951168492,0.19781502766725556,7.48446083667843,1.4805388274822322,3.025563314975136
PL087,PL093,0.15056689342403634,0.49387755102040815,0.6444444444444445,-0.4246227195035956,0.4246227195035956,-0.05855096083828268,0.27185568236421337,7.219307255753765,1.9626097002101284,3.2049453468945597
PL088,PL079,-0.1638888888888888,0.5722222222222222,0.4083333333333334,-0.8385385412384451,0.8385385412384451,-0.08020403862533014,0.1539382958591741,10.931724792833997,1.6828110854105025,2.932299202874526
PL088,PL080,-0.05833333333333324,0.4666666666666666,0.4083333333333334,-0.81039112141574,0.81039112141574,-0.1385992966949414,0.3193878834238711,5.926538402676659,1.8928645564615072,2.9484671752246725
PL088,PL081,-0.08036723163841802,0.4887005649717514,0.4083333333333334,0.10845825164705447,0.10845825164705447,0.011483063933163444,0.18992499124027196,9.792905732607794,1.8599175354825344,2.9254326253211893
PL088,PL082,-0.10416666666666657,0.5125,0.4083333333333334,-0.6351895874662923,0.6351895874662923,-0.09353618090217654,0.24204133560314872,6.890390732740707,1.6677593757803615,2.987448580555407
PL088,PL083,-0.14861111111111108,0.5569444444444445,0.4083333333333334,0.3318125507769434,0.3318125507769434,0.03748429450346257,0.16697645101691486,9.283338343832687,1.5500988902425932,2.9053062323899264
PL088,PL084,-0.12222222222222218,0.5305555555555556,0.4083333333333334,0.10226481605435533,0.10226481605435533,0.019458820668953,0.31042504612426236,5.303926316354792,1.6464715713944358,3.23365997334335
PL088,PL085,-0.15098870056497177,0.5593220338983051,0.4083333333333334,-0.03415400885360079,0.03415400885360079,-0.0036513866687644747,0.12806307239119635,9.640842350191908,1.234635891804866,2.9114006061611533
PL088,PL086,-0.26805555555555555,0.6763888888888889,0.4083333333333334,0.04493018256487885,0.04493018256487885,0.008777742301825193,0.26194629033339173,5.15664058297129,1.35076287129221,3.085927882378787
PL088,PL087,-0.1555555555555555,0.5638888888888889,0.4083333333333334,1.4959159811176357,1.4959159811176357,0.16802482472883395,0.14282805636000473,9.205876688703375,1.314857474537522,2.8676831319039744
PL088,PL089,-0.10555555555555546,0.5138888888888888,0.4083333333333334,0.07630388578820296,0.07630388578820296,0.008120414621404557,0.15214281010994504,9.743468242824136,1.4823986386804247,3.0397915796903847
PL088,PL090,-0.08611111111111108,0.49444444444444446,0.4083333333333334,-0.7171990257577101,0.7171990257577101,-0.14015491021418158,0.3204601739473334,5.163844045056917,1.654806360916162,2.8542479119744515
PL088,PL091,-0.13694968553459114,0.5452830188679245,0.4083333333333334,-1.3399713797249846,1.3399713797249846,-0.14447039674625467,0.16005973075582083,9.621314333725206,1.5399849817733362,3.000091169371546
PL088,PL092,-0.06666666666666671,0.4750000000000001,0.4083333333333334,-0.4723600416195958,0.4723600416195958,-0.0762689172288489,0.26379629209982236,6.657932965860254,1.756338029443372,3.147173894331568
PL088,PL093,-0.06921768707482989,0.4775510204081633,0.4083333333333334,0.8239730625261319,0.8239730625261319,0.1412179554271418,0.3169660368775261,6.421105097459521,2.0352722351161425,3.2090563227274136
PL089,PL079,0.2763888888888889,0.3486111111111111,0.625,0.3200771084171208,0.3200771084171208,0.06254750098031973,0.2358295582962683,5.376347343589467,1.2679016192862553,2.617638871247614
PL089,PL080,0.20694444444444443,0.41805555555555557,0.625,-0.9469962743831152,0.9469962743831152,-0.10777390476417135,0.17345078620518226,8.751016098990148,1.5178706224642216,3.17642942521081
PL089,PL081,0.21539548022598864,0.40960451977401136,0.625,-0.3540945235991365,0.3540945235991365,-0.09226235308289386,0.35219630106116206,4.247162760751506,1.4958350143417458,2.9987176315820268
PL089,PL082,0.08472222222222214,0.5402777777777779,0.625,1.1218439658276833,1.1218439658276833,0.1024765574853729,0.13287687485290034,11.184651192837254,1.4861814968241114,2.768234965592144
PL089,PL083,-0.00694444444444442,0.6319444444444444,0.625,0.18504679212683545,0.18504679212683545,0.042412926495890686,0.25272691315639045,4.491433873490036,1.1351062184934393,2.692590628733464
PL089,PL084,0.20000000000000007,0.42499999999999993,0.625,-0.9190206587314321,0.9190206587314321,-0.08700207183887819,0.17888302246627588,10.701603771768466,1.9143352279306203,3.153618881894327
PL089,PL085,-0.019067796610169552,0.6440677966101696,0.625,-0.009190297724200353,0.009190297724200353,-0.003004512413136019,0.3496022096661767,3.1846636710879874,1.1133654564563082,3.016474183594112
PL089,PL086,0.10555555555555551,0.5194444444444445,0.625,-0.26807401647652396,0.26807401647652396,-0.029606850282672185,0.15148237056324465,9.31107188268032,1.4104632412733398,2.9384785615814475
PL089,PL087,0.1069444444444444,0.5180555555555556,0.625,0.46003744540932706,0.46003744540932706,0.09826774252633665,0.3154844189247951,4.78283066778375,1.5089085540417617,2.6602159608050404
PL089,PL088,0.13194444444444442,0.4930555555555556,0.625,0.6634478733891317,0.6634478733891317,0.070605471214964,0.15214281010994504,9.743468242824136,1.4823986386804247,3.039791579690384
PL089,PL090,0.13749999999999996,0.48750000000000004,0.625,-0.7572074796659534,0.7572074796659534,-0.08399371688584065,0.1646331435661115,9.06006988460143,1.4915877860307554,2.6883459712014375
PL089,PL091,0.043867924528301794,0.5811320754716982,0.625,-0.9887921161478366,0.9887921161478366,-0.21522392818940236,0.3191511094433095,4.9435549645104295,1.5777410515178032,2.8787976403334357
PL089,PL092,-0.15833333333333333,0.7833333333333333,0.625,0.3768161289086379,0.3768161289086379,0.05365991653045377,0.1888893234626349,7.174015519182636,1.3550949379290405,2.9758685639952454
