from,to,n_from,n_to,auc_gap,ext_auc,int_auc,dt_score,dt_abs,dt_alignment,bn_score,bn_batch,bn_interaction,geodesic,centroid_dist
plasma_Arab,plasma_Filipino,200,108,0.014304701146806376,0.9048872180451129,0.9191919191919192,-0.22666672884275899,0.22666672884275899,-0.3521882976573827,0.2313016635414885,0.685907886560471,0.15865163519789482,2.1650370565415,0.6435952879471133
plasma_Arab,plasma_Indian,200,34,-0.005050505050504972,0.9242424242424242,0.9191919191919192,0.0006997867719395617,0.0006997867719395617,0.0011417485001485842,0.18026788562200707,0.6059498206575947,0.10923329296315924,2.673972019643785,0.6129079844180672
plasma_Arab,saliva_Arab,200,181,0.3954095752040957,0.5237823439878235,0.9191919191919192,1.6731946063528134,1.6731946063528134,0.2596740632401642,0.010332891151897004,6.438605372454781,0.06652940848360485,3.6058291561853593,6.443441387540773
plasma_Arab,saliva_Filipino,200,99,0.39553120490620486,0.5236607142857144,0.9191919191919192,1.9472361795826227,1.9472361795826227,0.29968733179489376,0.024218261045345957,6.494957527324592,0.1572965768752059,3.669812959757504,6.497559199182343
plasma_Arab,saliva_Indian,200,27,0.4126129718234982,0.506578947368421,0.9191919191919192,2.2397909175158333,2.2397909175158333,0.3453635769593467,0.04377591225478868,6.4356892782897175,0.2817281691455388,3.756711244040379,6.485313064090534
plasma_Arab,urine_Arab,200,197,0.12749929198527332,0.7916926272066459,0.9191919191919192,1.9344018033947823,1.9344018033947823,0.18294586632141208,0.0054052701350449876,10.556107820664987,0.05705861434536069,3.062019268729389,10.573629469146393
plasma_Arab,urine_Filipino,200,112,0.21257740994583096,0.7066145092460883,0.9191919191919192,1.0233856186507138,1.0233856186507138,0.09988941057334602,0.018374867657212485,10.229839545991373,0.1879719478121285,3.1957011517062317,10.245186279272017
plasma_Arab,urine_Indian,200,36,0.09126984126984128,0.827922077922078,0.9191919191919192,-1.150486449796222,1.150486449796222,-0.11128302963679905,0.01735881217675144,10.323872321968063,0.17921016057382375,3.4129011731450434,10.338381813929947
plasma_Filipino,plasma_Arab,108,200,-0.09400432900432898,0.8975757575757576,0.8035714285714286,0.1399214096923855,0.1399214096923855,0.21740589515264755,0.2313016635414885,0.685907886560471,0.15865163519789482,2.1650370565414994,0.6435952879471133
plasma_Filipino,plasma_Indian,108,34,-0.04112554112554112,0.8446969696969697,0.8035714285714286,-0.08984970657935848,0.08984970657935848,-0.11024405122083168,0.29374181646405856,0.838021311420879,0.24616190225265522,2.7811651506192354,0.8150073004779986
plasma_Filipino,saliva_Arab,108,181,0.18053743567442215,0.6230339928970065,0.8035714285714286,1.4110731157624363,1.4110731157624363,0.22363147826122082,0.023567845389147555,6.289066910060973,0.14821975657834455,3.67616662555349,6.309814372885189
