from,to,geodesic,centroid_dist,auc_gap,int_auc,ext_auc
AO_Asterand,A7_Christiana,3.837726203916229,16.676832354163494,0.03448275862068961,1.0,0.9655172413793104
AO_Asterand,A8_Asterand,3.6834204467732303,21.72579017716552,0.008223684210526327,1.0,0.9917763157894737
AO_Asterand,AC_IGC,3.8578014323246053,17.57644495922714,0.025000000000000022,1.0,0.975
AO_Asterand,AN_MD_Anderson,3.958376647907139,17.997455937561945,0.09259259259259256,1.0,0.9074074074074074
AO_Asterand,AR_MD_Anderson,3.6151456172562915,16.292000637546636,0.04719387755102045,1.0,0.9528061224489796
AO_Asterand,B6_Henry_Ford,3.7058931862105235,15.447197445231355,0.10964912280701744,1.0,0.8903508771929826
AO_Asterand,BH_Pittsburgh,3.465240309924904,13.943547845752919,0.07479508196721318,1.0,0.9252049180327868
AO_Asterand,C8_WashU,3.867946808831716,20.495878916278198,0.017094017094017144,1.0,0.9829059829059829
AO_Asterand,D8_Indivumed,3.63276393011314,16.433489706258577,0.014112903225806495,1.0,0.9858870967741935
AO_Asterand,E2_Emory,3.6105472483375585,12.865019371774407,0.016711229946524186,1.0,0.9832887700534758
AO_Asterand,E9_Indivumed,3.8305088936344216,17.31318337198535,0.03623188405797095,1.0,0.963768115942029
AO_Asterand,EW_ILSBio,3.8053699411635655,14.873196621642874,0.0,1.0,1.0
AR_MD_Anderson,A2_Christiana,3.3907180789479288,11.145004587215245,-0.02868666421298005,0.9212121212121211,0.9498987854251012
AR_MD_Anderson,A7_Christiana,3.8253197029135926,16.83705870762412,-0.052925809822361614,0.9212121212121211,0.9741379310344828
AR_MD_Anderson,A8_Asterand,3.4975289248361303,23.666011815225485,-0.07056419457735252,0.9212121212121211,0.9917763157894737
AR_MD_Anderson,AC_IGC,3.7769881496066877,18.10927994915055,-0.05795454545454548,0.9212121212121211,0.9791666666666666
AR_MD_Anderson,AN_MD_Anderson,3.817662263301912,19.987813651373855,0.038496071829405176,0.9212121212121211,0.882716049382716
AR_MD_Anderson,AO_Asterand,3.6151456172562915,16.292000637546636,-0.07164502164502173,0.9212121212121211,0.9928571428571429
AR_MD_Anderson,B6_Henry_Ford,3.6261180340468036,19.176819708091987,0.03963317384370002,0.9212121212121211,0.8815789473684211
AR_MD_Anderson,BH_Pittsburgh,3.311298892262519,12.34509330174272,-0.017653999006458143,0.9212121212121211,0.9388661202185793
AR_MD_Anderson,C8_WashU,3.706484455622155,22.512250496734143,-0.0531468531468533,0.9212121212121211,0.9743589743589745
AR_MD_Anderson,D8_Indivumed,3.428112360499036,15.57953342320073,-0.05761852394916922,0.9212121212121211,0.9788306451612904
AR_MD_Anderson,E2_Emory,3.3794137572848872,15.230639149215843,-0.05539215686274512,0.9212121212121211,0.9766042780748663
AR_MD_Anderson,E9_Indivumed,3.7120084363353802,19.83761419696946,0.0009222661396572907,0.9212121212121211,0.9202898550724639
AR_MD_Anderson,EW_ILSBio,3.679257824468745,13.692519291706242,-0.05728250244379285,0.9212121212121211,0.978494623655914
B6_Henry_Ford,A2_Christiana,3.4808448939066756,16.03540654122185,-0.03766628108733361,0.9107142857142858,0.9483805668016194
B6_Henry_Ford,A7_Christiana,3.7491434857691823,14.865087796673835,-0.05480295566502458,0.9107142857142858,0.9655172413793104
B6_Henry_Ford,A8_Asterand,3.6077758774875317,23.533449899790597,-0.08435150375939837,0.9107142857142858,0.9950657894736842
B6_Henry_Ford,AC_IGC,3.8552707131060218,18.03222670414791,-0.06845238095238082,0.9107142857142858,0.9791666666666666
B6_Henry_Ford,AN_MD_Anderson,3.8634438190927747,18.779466398547722,0.003306878306878369,0.9107142857142858,0.9074074074074074
B6_Henry_Ford,AO_Asterand,3.7058931862105235,15.447197445231355,-0.08690476190476182,0.9107142857142858,0.9976190476190476
B6_Henry_Ford,AR_MD_Anderson,3.6261180340468036,19.176819708091987,-0.017857142857142683,0.9107142857142858,0.9285714285714285
B6_Henry_Ford,BH_Pittsburgh,3.401344117571176,15.895256944145169,0.011124121779859553,0.9107142857142858,0.8995901639344263
B6_Henry_Ford,C8_WashU,3.823312252211973,22.525119852866755,-0.08714896214896206,0.9107142857142858,0.9978632478632479
B6_Henry_Ford,D8_Indivumed,3.530266933719053,18.032893570162887,-0.07819700460829482,0.9107142857142858,0.9889112903225806
B6_Henry_Ford,E2_Emory,3.4333490442645744,13.047299425747006,-0.05653170359052706,0.9107142857142858,0.9672459893048129
B6_Henry_Ford,E9_Indivumed,3.7481313931094626,18.503477811926746,-0.08928571428571419,0.9107142857142858,1.0
B6_Henry_Ford,EW_ILSBio,3.7616039151072704,17.2130315621238,-0.08928571428571419,0.9107142857142858,1.0
BH_Pittsburgh,A2_Christiana,3.1981645567156884,10.848368808236422,-0.06617759784075572,0.8847333333333334,0.9509109311740891
BH_Pittsburgh,A7_Christiana,3.5840407089215502,15.637545064735557,-0.08940459770114939,0.8847333333333334,0.9741379310344828
BH_Pittsburgh,A8_Asterand,3.3762641014448667,21.09973091049425,-0.11197719298245612,0.8847333333333334,0.9967105263157895
BH_Pittsburgh,AC_IGC,3.6188439292676113,14.71346680566149,-0.0902666666666666,0.8847333333333334,0.975
BH_Pittsburgh,AN_MD_Anderson,3.684962496968283,18.099754525973818,-0.0072419753086420124,0.8847333333333334,0.8919753086419754
BH_Pittsburgh,AO_Asterand,3.465240309924904,13.943547845752919,-0.08907619047619053,0.8847333333333334,0.9738095238095239
BH_Pittsburgh,AR_MD_Anderson,3.311298892262519,12.34509330174272,-0.061695238095238025,0.8847333333333334,0.9464285714285714
BH_Pittsburgh,B6_Henry_Ford,3.4013441175711754,15.895256944145169,0.028008187134502927,0.8847333333333334,0.8567251461988304
BH_Pittsburgh,C8_WashU,3.5671948552300154,21.83451229726622,-0.05757435897435903,0.8847333333333334,0.9423076923076924
BH_Pittsburgh,D8_Indivumed,3.2463666463257255,13.537837553668883,-0.0789763440860215,0.8847333333333334,0.9637096774193549
BH_Pittsburgh,E2_Emory,3.1736687135759216,11.612178081231495,-0.09521319073083778,0.8847333333333334,0.9799465240641712
BH_Pittsburgh,E9_Indivumed,3.58821989190934,16.79390842570937,-0.10077391304347827,0.8847333333333334,0.9855072463768116
BH_Pittsburgh,EW_ILSBio,3.559428501086243,13.090011565753747,-0.09913763440860213,0.8847333333333334,0.9838709677419355
