from,to,geodesic,centroid_dist,auc_gap,int_auc,ext_auc
Pawitan_2005_Stockholm,Desmedt_2007_Brussels,2.832475144392202,28.01723374964902,0.07226892324093825,0.9782857142857143,0.9060167910447761
Pawitan_2005_Stockholm,Hatzis_2011_Houston,3.0071585119034774,27.23090418132497,0.053493072419901755,0.9782857142857143,0.9247926418658126
Pawitan_2005_Stockholm,Ivshina_2006_Singapore,2.5013761456474524,3.3851091417123675,0.07098156039667058,0.9782857142857143,0.9073041538890437
Pawitan_2005_Stockholm,Loi_2007_London,2.884059800124062,11.533149274895464,0.03406349206349213,0.9782857142857143,0.9442222222222222
Pawitan_2005_Stockholm,Schmidt_2008_Mainz,2.653063031954455,535.8007049799028,0.11078900409237491,0.9782857142857143,0.8674967101933394
Pawitan_2005_Stockholm,Wang_2005_Rotterdam,2.666006630841408,552.835799849184,-0.007981606909836514,0.9782857142857143,0.9862673211955508
Schmidt_2008_Mainz,Desmedt_2007_Brussels,2.660066189839197,508.15786851917056,0.05747002702522419,0.9240745046371645,0.8666044776119403
Schmidt_2008_Mainz,Hatzis_2011_Houston,2.858087220754877,509.5892322315536,0.021504084993574035,0.9240745046371645,0.9025704196435904
Schmidt_2008_Mainz,Ivshina_2006_Singapore,2.677138872940667,534.9391582281614,0.08841796714064931,0.9240745046371645,0.8356565374965151
Schmidt_2008_Mainz,Loi_2007_London,2.741733553004573,525.5422757219044,0.3089633935260533,0.9240745046371645,0.6151111111111112
Schmidt_2008_Mainz,Pawitan_2005_Stockholm,2.6530630319544555,535.8007049799028,0.017118768413135532,0.9240745046371645,0.9069557362240289
Schmidt_2008_Mainz,Wang_2005_Rotterdam,2.671309384333983,37.48478956390703,-0.003968743980246825,0.9240745046371645,0.9280432486174113
Wang_2005_Rotterdam,Desmedt_2007_Brussels,2.5952827226975077,525.2535454739201,0.09357385004420415,0.9878135888501742,0.8942397388059701
Wang_2005_Rotterdam,Hatzis_2011_Houston,2.6596125828006008,526.5373205898696,0.06729129271812206,0.9878135888501742,0.9205222961320522
Wang_2005_Rotterdam,Ivshina_2006_Singapore,2.517859577368111,551.9164013198741,0.08692147845151232,0.9878135888501742,0.9008921103986619
Wang_2005_Rotterdam,Loi_2007_London,2.742931359051963,542.5752492622427,0.25681358885017425,0.9878135888501742,0.731
Wang_2005_Rotterdam,Pawitan_2005_Stockholm,2.6660066308414083,552.835799849184,0.0103971480190993,0.9878135888501742,0.9774164408310749
Wang_2005_Rotterdam,Schmidt_2008_Mainz,2.6713093843339832,37.48478956390703,0.21759393099006696,0.9878135888501742,0.7702196578601073
